"hit number","corpus","tokens","lemmas","text_title","text_date","text_time","text_sect","text_sub","text_user","sentence_id","text_urlmsg","text_urlboard","licence","date","total hits","Korp URL","params"
"508","S24","Jos olet käy vielä ensi vuoden ajan niin saat sen ikävän asian mielestäsi .","jos olla käydä vielä ensi vuosi aika niin saada se ikävä asia mieli .","Itsemurhan näkeminen - junan eteen hyppäys","6.11.2014","20:11","Terveys","Kuntoutus","Kriisiapu paikallaan","4041263","http://keskustelu.suomi24.fi/t/12166221#comment-73056114","http://keskustelu.suomi24.fi/t/12166221","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:30","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"509","S24","Asun pohjois-suomessa erittäin pienellä paikkakunnalla , en usko että sinne tai lähikunnissakaan olisi tarpeeksi ihmisiä jotka lukisivat mainitsemisiasi Facebook tapahtumia , en ole itsekään ikinä käyttänyt Facebookia .","asu pohjoinen-suomi erittäin pieni paikkakunta , ei uskoa että sinne tai lähikunta olla tarpeeksi ihminen joka lukea mainita Facebook tapahtuma , ei olla itse ikinä käyttää Facebookia .","Yksinäisille jouluchatpaikka","18.12.2014","20:08","Terveys","Yksinäisyys","Make43v","871070","http://keskustelu.suomi24.fi/t/13137381#comment-75386325","http://keskustelu.suomi24.fi/t/13137381","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:30","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"510","S24","Katsoin kerran jonkun riivattu elokuvan ja sain sen aikaan paniikkikohtauksen joten luulin tietenkin että se johtui elokuvasta joten aloin pelkäämään kaiken maailman demoneita ja raakoja elokuvia mm hopeanuolta en voinut katsoa ilman että tuli kamala ahdistuskohtaus .","katsoa kerta joku riivata elokuva ja saada se aika paniikkikohtaus joten luulla tietenkin että se johtua elokuva joten alkaa peljätä kaikki maailma demoneita ja raaka elokuva mm hopeanuoli ei voida katsoa ilman että tulla kamala ahdistuskohtaus .","Hassut pelot","3.9.2014","19:29","Terveys","Pelot ja jännitys","etooainoo","8719426","http://keskustelu.suomi24.fi/t/12434533#comment-69702134","http://keskustelu.suomi24.fi/t/12434533","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:30","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"511","S24","Kuulo parani nopeasti , eikä minun ole tarvinnut pyytää ihmisiä toistamaan sanomisiaan moneen kuukauteen .","kuulo parata nopeasti , ei minä olla tarvita pyytää ihminen toistaa sanoa moni kuukausi .","E-pillerien pitkäaikaiskäytön vaarat","8.10.2008","17:37","Terveys","Ehkäisy","saksanpähkinä1","3613843","http://keskustelu.suomi24.fi/t/6326823#comment-33192456","http://keskustelu.suomi24.fi/t/6326823","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:30","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"512","S24","Yhteisövainoon osallistujat , jotka raukkamaisesti yhdessä yhtä kiusaavat , ovat pahoja .","yhteisövaino osallistuja , joka raukkamaisesti yhdessä yhtä kiusata , olla paha .","Gang Stalking -luuloisuus","7.10.2014","06:31","Terveys","Yleistä mielenterveydestä","valehtelet kaiken","1053425","http://keskustelu.suomi24.fi/t/12459803#comment-71410931","http://keskustelu.suomi24.fi/t/12459803","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:30","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"513","S24","jos joku näkee tässä ristiriidan niin ymmärrän kyllä , vaikeita asioita .","jos joku nähdä tämä ristiriita niin ymmärtää kyllä , vaikea asia .","Jumalassa on apumme","29.1.2013","07:20","Terveys","Ahdistus","onnellisuuspilleri","9753424","http://keskustelu.suomi24.fi/t/10894848#comment-59696416","http://keskustelu.suomi24.fi/t/10894848","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:30","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"514","S24","Minä olen myös yöaikaan enimmäkseen kokenut ahdistusta , mutta sille on selitys .","minä olla myös yöaika enimmäkseen kokea ahdistus , mutta se olla selitys .","Ahdistuneisuus yöaikaan","12.3.2014","19:07","Terveys","Ahdistus","geiger","8480614","http://keskustelu.suomi24.fi/t/12114551#comment-66675640","http://keskustelu.suomi24.fi/t/12114551","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:30","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"515","S24","auringossa jos on ihonsa polttanut niin yöksi vaan hunajat iholle ja vaikka puuvilla t-paita päälle niin aamulla on jo paljon mukavampi olo .","aurinko jos olla iho polttaa niin yö vaan hunaja iho ja vaikka puuvilla t-pai päälle se aamu olla jo paljon mukava olo .","Hunaja","31.12.2005","22:57","Terveys","Akne ja finnit","-Ria-","4938148","http://keskustelu.suomi24.fi/t/2427429#comment-12375228","http://keskustelu.suomi24.fi/t/2427429","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:30","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"516","S24","Sisko on kuin alkanut puhumaan jonkun muun suulla .","sisko olla kuu alkaa puhua joku muu suu .","""Ei ollut normaali"", mitä sinulle kuuluu?","8.11.2014","18:12","Terveys","Narsismi","läheltä seurataan","8664402","http://keskustelu.suomi24.fi/t/12704840#comment-73155348","http://keskustelu.suomi24.fi/t/12704840","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:30","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"517","S24","Tekstin suora kopioiminen muista julkaisuista on kiellettyä .","teksti suora kopioida muu julkaisu olla kieltää .","Nutriway vitamiineista ja ravintolisistä","14.3.2008","15:38","Terveys","Vitamiinit","Ylläpito....","4072578","http://keskustelu.suomi24.fi/t/5498723#comment-29316585","http://keskustelu.suomi24.fi/t/5498723","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:30","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"518","S24","Masennus oli 43 % vähäisempää niillä , joiden S-D-25 oli yli 75 nmol/l kuin niillä , joiden pitoisuus oli alle 25 nmol/l .","masennus olla 43 % vähäinen se , joka S-D-25 olla yli 75 nmol/l kuin se , joka pitoisuus olla alle 25 nmol/l .","Paras masennuslääke?","13.5.2013","08:01","Terveys","Masennus","ravintoa aivoille.","2797831","http://keskustelu.suomi24.fi/t/11153938#comment-61508734","http://keskustelu.suomi24.fi/t/11153938","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:30","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"519","S24","Tutkimuksen mukaan D-vitamiinivalmisteen käyttö saattaa vähentää hengitystieinfektioita .","tutkimus mukaan D-vitamiinivalmiste käyttö saattaa vähentää hengitystieinfektio .","Kantaluun murtuma","13.9.2012","17:59","Terveys","Leikkaus","100µg","669520","http://keskustelu.suomi24.fi/t/8566893#comment-57228729","http://keskustelu.suomi24.fi/t/8566893","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:30","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"520","S24","Mulla kans ite kun otan opamoxin 15mg illalla ennen nukkumaan menoa ja nukun kyllä kuin tukki yleensä joskus saatan aamu yöllä herätä ja on aika seko olo muute :O","mä kans ite kun ottaa opamoxin 15mg ilta ennen nukkua meno ja nukkua kyllä kuin tukkia yleensä joskus saattaa aamu yö herätä ja olla aika seko olo muute :O","Opamox - miten toimii?","20.4.2006","18:12","Terveys","Lääkkeet","......","387450","http://keskustelu.suomi24.fi/t/2865452#comment-14743506","http://keskustelu.suomi24.fi/t/2865452","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:30","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"521","S24","Kauheasti tekis mieli mennä uudestaan ja tarvettakin olisi , mutta en kyllä maksa tuota hintaa toiste .","kauheasti tehdä mieli mennä uudestaan ja tarve olla , mutta ei kyllä maksaa tuo hinta toiste .","kokovartalohieronta","13.10.2004","02:27","Terveys","Hieronta","mie vain","9988319","http://keskustelu.suomi24.fi/t/1145340#comment-5850099","http://keskustelu.suomi24.fi/t/1145340","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:30","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"522","S24","missä on miehet jotka tykkää lihavista tytöistä ?","mikä olla mies joka tykätä lihava tyttö ?","Tykkään lihavista naisista","18.12.2012","15:52","Terveys","Lihavuus","","2837649","http://keskustelu.suomi24.fi/t/8735693#comment-58925828","http://keskustelu.suomi24.fi/t/8735693","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:30","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"523","S24","En halua samaa mut onks mun nyt valittava ahdistava kiireinen elämä vai ei sosiaalista elämää ollenkaan ?","ei haluta sama mut olla mä nyt valittaa ahdistaa kiireinen elämä vai ei sosiaalinen elämä ollenkaan ?","Ahdistaa kaikki ylimääräinen","20.7.2014","21:15","Terveys","Ahdistus","Henkka -93","8428606","http://keskustelu.suomi24.fi/t/12378131#comment-68931708","http://keskustelu.suomi24.fi/t/12378131","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:30","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"524","S24","Onhan noita hyviäkin vaikutuksia löydetty kun ihmisiä on ollut lääketesteissä ja saanut placbo-lääkkeitä .","olla tuo hyvä vaikutus löytää kun ihminen olla olla lääketesti ja saada placbo-lääkkeitä .","Simvastatin-kokemuksia?","22.12.2009","08:27","Terveys","Lääkkeet","olisi...","3596259","http://keskustelu.suomi24.fi/t/3805685#comment-41625100","http://keskustelu.suomi24.fi/t/3805685","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:30","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"525","S24","Yleensä vanhempi otetaan lopulta myös mukaan keskusteluihin ja niissä koetetaan , että vanhempi ymmärtäisi oman käyttäytymisensä ja muuttaisi sitä .","yleensä vanha ottaa lopulta myös mukaan keskustelu ja se koettaa , että vanha ymmärtää oma käyttäytyminen ja muuttaa se .","Äiti on tuhonnut itsetuntoni","16.4.2013","16:22","Terveys","Masennus","","8143607","http://keskustelu.suomi24.fi/t/11410194#comment-61092788","http://keskustelu.suomi24.fi/t/11410194","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:30","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"526","S24","Uskallan kysenalaistaa tuota "" yourbrainonporn "" sivustoa , "" Kontrolliryhmä "" on hyvin pieni ja miehen elämässä on niin monta muuta muuttujaa kuin nettiporno .","uskaltaa kysenalaistaa tuo "" yourbrainonporn "" sivusto , "" kontrolliryhmä "" olla hyvin pieni ja mies elämä olla niin moni muu muuttuja kuin nettiporno .","Ujot pojat ja miehet.","12.11.2012","05:53","Terveys","Ujous","kriittinen näkökulma","1259994","http://keskustelu.suomi24.fi/t/6246818#comment-58280655","http://keskustelu.suomi24.fi/t/6246818","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:30","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"527","S24","Edelleen oireiden aiheuttamat rajoitukset siedetään hyväkuntoisena paremmin ja vältytään iän mukana paremmin myös muilta sairauksilta Toivon , että saat astman hallintaan ja jaksat tsempata terveelliseen elämään ...","edelleen oire aiheuttaa rajoitus sietää hyväkuntoinen paremmin ja välttyä ikä mukana paremmin myös muu sairaus Toivo , että saada astma hallinta ja jaksaa tsempata terveellinen elämä ...","ylipaino ja astma?.","1.9.2008","09:28","Terveys","Astma","sama tytsy=)","4969149","http://keskustelu.suomi24.fi/t/6182292#comment-32468282","http://keskustelu.suomi24.fi/t/6182292","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:30","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"528","S24","Minulla on myös stressi tilojen yhteydessä ( myös kuukautisten aikaan ) varuillaan olemista enkä uskalla pistää suuhuni mitä vaan ( eli saatan ajatella että että syön jotain mitä ei pitäs syödä ) .","minä olla myös stressi tila yhteys ( myös kuukautinen aika ) varuillaan olla ei uskaltaa pistää suu mikä vaan ( eli saattaa ajatella että että syödä jokin mikä ei pitäs syödä ) .","Häpeän kaikkea... ahdistaa","5.5.2014","17:09","Terveys","Ahdistus","apua hakemaan","8371953","http://keskustelu.suomi24.fi/t/12226811#comment-67642409","http://keskustelu.suomi24.fi/t/12226811","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:30","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"529","S24","Minulla ei ole ylipainolleni tekosyitä , ylläpidän sitä aivan harkitusti käytännön syistä .","minä ei olla ylipaino tekosyy , ylläpitää se aivan harkitusti käytäntö syy .","Johtuuko lihavuus laiskuudesta?","19.12.2014","12:02","Terveys","Lihavuus","njfjdkjffhfkfjfkfk","5853395","http://keskustelu.suomi24.fi/t/13134834#comment-75416703","http://keskustelu.suomi24.fi/t/13134834","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:30","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"530","S24","2009 May 15 ; 46 ( 10 ) : 1319-27. doi : 10.1016/j .","2009 May 15 ; 46 ( 10 ) : 1319-27. doi : 10.1016/j .","THL yrittää esiintyä tutkimuslaitoksena","12.8.2014","00:23","Terveys","Pandemiat","sakhktasa","3538384","http://keskustelu.suomi24.fi/t/10592251#comment-69299575","http://keskustelu.suomi24.fi/t/10592251","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:30","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"531","S24","kaksi viagraa tuntia ennen panoa .ensimmäiset 75%siittiöista kuolee lähtö kiihdytyksessä ja loput 25%peräseinään .","kaksi viagraa tunti ennen pano .ensimmäiset 75%siittiöista kuolla lähtö kiihdytys ja loppu 25%peräseinään .","ensimmäisestä työnnöstä kumi rikki","9.1.2014","05:27","Terveys","Ehkäisy","tooimii","8827405","http://keskustelu.suomi24.fi/t/11909415#comment-65509597","http://keskustelu.suomi24.fi/t/11909415","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:30","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
